"A-2"|Yes|"39878354"|"65307565"
"A-4"|No |"39878354"|"65307566"
"A-1"|No |"39878355"|"65307567"
"A-2"|No |"39878355"|"65307568"
"A-4"|Yes|"39878355"|"65307569"
"A-1"|Yes|"39878356"|"65307570"
"A-1"|No |"39878357"|"65307571"
"A-2"|Yes|"39878357"|"65307572"
"A-4"|No |"39878357"|"65307573"
"A-1"|No |"39878358"|"65307574"
"A-2"|No |"39878358"|"65307575"
"A-4"|Yes|"39878358"|"65307576"
"A-1"|No |"39878359"|"65307577"
"A-2"|Yes|"39878359"|"65307578"
"A-4"|No |"39878359"|"65307579"
"A-1"|No |"39878360"|"65307580"
"A-2"|No |"39878360"|"65307581"
"A-4"|Yes|"39878360"|"65307582"
"A-1"|Yes|"39878361"|"65307583"
"A-1"|Yes|"39878362"|"65307584"
"A-1"|No |"39878363"|"65307585"
"A-2"|No |"39878363"|"65307586"
"A-4"|Yes|"39878363"|"65307587"
"A-1"|No |"39878364"|"65307588"
"A-2"|Yes|"39878364"|"65307589"
"A-4"|No |"39878364"|"65307590"
"A-1"|No |"39878365"|"65307591"
"A-2"|Yes|"39878365"|"65307592"
"A-4"|No |"39878365"|"65307593"
"A-1"|No |"39878366"|"65307594"
"A-2"|No |"39878366"|"65307595"
"A-4"|Yes|"39878366"|"65307596"
"A-1"|Yes|"39878367"|"65307597"
"A-1"|No |"39878368"|"65307598"
"A-2"|No |"39878368"|"65307599"
"A-4"|Yes|"39878368"|"65307600"
"A-1"|No |"39878369"|"65307601"
"A-2"|Yes|"39878369"|"65307602"
"A-4"|No |"39878369"|"65307603"
"A-1"|No |"39878370"|"65307604"
"A-2"|No |"39878370"|"65307605"
"A-4"|Yes|"39878370"|"65307606"
"A-1"|Yes|"39878371"|"65307607"
"A-1"|Yes|"39878372"|"65307608"
"A-4"|Yes|"39878373"|"65307609"
"A-2"|No |"39878373"|"65307610"
"A-1"|No |"39878373"|"65307611"
"A-1"|No |"39878374"|"65307612"
"A-2"|Yes|"39878374"|"65307613"
"A-4"|No |"39878374"|"65307614"
"A-1"|No |"39878375"|"65307615"
"A-2"|No |"39878375"|"65307616"
"A-4"|Yes|"39878375"|"65307617"
"A-2"|No |"39878376"|"65307618"
"A-4"|Yes|"39878376"|"65307619"
"A-7"|Yes|"39878377"|"65307620"
"A-7"|Yes|"39878378"|"65307621"
"A-2"|No |"39878379"|"65307622"
"A-4"|Yes|"39878379"|"65307623"
"A-7"|Yes|"39878380"|"65307624"
"A-7"|Yes|"39878381"|"65307625"
"A-4"|Yes|"39878382"|"65307626"
"A-4"|Yes|"39878383"|"65307627"
"A-4"|Yes|"39878384"|"65307628"
"A-6"|No |"39878384"|"65307629"
"A-4"|Yes|"39878385"|"65307630"
"A-6"|No |"39878385"|"65307631"
"A-4"|No |"39878386"|"65307632"
"A-4"|No |"39878387"|"65307633"
"A-4"|No |"39878388"|"65307634"
"A-6"|No |"39878388"|"65307635"
"A-4"|No |"39878389"|"65307636"
"A-6"|No |"39878389"|"65307637"
"A-4"|Yes|"39878390"|"65307638"
"A-2"|No |"39878390"|"65307639"
"A-4"|Yes|"39878391"|"65307640"
"A-4"|Yes|"39878392"|"65307641"
"A-4"|Yes|"39878393"|"65307642"
"A-6"|No |"39878393"|"65307643"
"A-2"|Yes|"39878394"|"65307644"
"A-4"|No |"39878394"|"65307645"
"A-2"|Yes|"39878395"|"65307646"
"A-4"|No |"39878395"|"65307647"
"A-4"|No |"39878396"|"65307648"
"A-2"|Yes|"39878396"|"65307649"
"A-2"|Yes|"39878397"|"65307650"
"A-4"|No |"39878397"|"65307651"
"A-2"|Yes|"39878398"|"65307652"
"A-4"|No |"39878398"|"65307653"
"A-2"|Yes|"39878399"|"65307654"
"A-4"|No |"39878399"|"65307655"
"A-1"|No |"39878400"|"65307656"
"A-2"|Yes|"39878400"|"65307657"
"A-3"|No |"39878400"|"65307658"
"A-4"|No |"39878400"|"65307659"
"A-1"|No |"39878401"|"65307660"
"A-2"|Yes|"39878401"|"65307661"
"A-4"|No |"39878401"|"65307662"
"A-1"|No |"39878402"|"65307663"
"A-2"|No |"39878402"|"65307664"
"A-3"|Yes|"39878402"|"65307665"
"A-4"|No |"39878402"|"65307666"
"A-4"|No |"39878403"|"65307667"
"A-6"|Yes|"39878403"|"65307668"
"A-7"|No |"39878403"|"65307669"
"A-4"|No |"39878404"|"65307670"
"A-6"|Yes|"39878404"|"65307671"
"A-4"|No |"39878405"|"65307672"
"A-6"|Yes|"39878405"|"65307673"
"A-4"|No |"39878406"|"65307674"
"A-6"|Yes|"39878406"|"65307675"
"A-4"|No |"39878407"|"65307676"
"A-6"|Yes|"39878407"|"65307677"
"A-4"|No |"39878408"|"65307678"
"A-6"|Yes|"39878408"|"65307679"
"A-4"|No |"39878409"|"65307680"
"A-6"|Yes|"39878409"|"65307681"
"A-4"|No |"39878410"|"65307682"
"A-6"|Yes|"39878410"|"65307683"
"A-4"|No |"39878411"|"65307684"
"A-6"|Yes|"39878411"|"65307685"
"A-4"|No |"39878412"|"65307686"
"A-6"|Yes|"39878412"|"65307687"
"A-2"|Yes|"39878413"|"65307688"
"A-2"|Yes|"39878414"|"65307689"
"A-4"|No |"39878414"|"65307690"
"A-2"|Yes|"39878415"|"65307691"
"A-4"|No |"39878415"|"65307692"
"A-2"|Yes|"39878416"|"65307693"
"A-4"|No |"39878416"|"65307694"
