2|12|25||2|4|5||||"39878359"|"68169028"
10|25|40||5|40|75||||"39878359"|"68169029"
0|3|6||75|162|250||||"39878359"|"68169030"
2|10|15||2|4|5||||"39878360"|"68169031"
7|20|20||5|40|75||||"39878360"|"68169032"
0|0|6||75|162|250||||"39878360"|"68169033"
15|37|45||5|40|75||||"39878361"|"68169034"
5|18|30||2|4|5||||"39878361"|"68169035"
0|4|6||75|162|250||||"39878361"|"68169036"
15|37|45||5|40|75||||"39878362"|"68169037"
5|18|30||2|4|5||||"39878362"|"68169038"
0|4|6||75|162|250||||"39878362"|"68169039"
2|10|15||2|4|5||||"39878363"|"68169040"
7|20|20||5|40|75||||"39878363"|"68169041"
0|0|6||75|162|250||||"39878363"|"68169042"
2|12|25||2|4|5||||"39878364"|"68169043"
10|25|40||5|40|75||||"39878364"|"68169044"
0|3|6||75|162|250||||"39878364"|"68169045"
2|12|25||2|4|5||||"39878365"|"68169046"
10|25|40||5|40|75||||"39878365"|"68169047"
0|3|6||75|162|250||||"39878365"|"68169048"
2|10|15||2|4|5||||"39878366"|"68169049"
7|20|20||5|40|75||||"39878366"|"68169050"
0|0|6||75|162|250||||"39878366"|"68169051"
15|37|45||5|40|75||||"39878367"|"68169052"
5|18|30||2|4|5||||"39878367"|"68169053"
0|4|6||75|162|250||||"39878367"|"68169054"
2|10|15||2|4|5||||"39878368"|"68169055"
7|20|20||5|40|75||||"39878368"|"68169056"
0|0|6||75|162|250||||"39878368"|"68169057"
2|12|25||2|4|5||||"39878369"|"68169058"
10|25|40||5|40|75||||"39878369"|"68169059"
0|3|6||75|162|250||||"39878369"|"68169060"
2|10|25||2|4|5||||"39878370"|"68169061"
10|20|40||5|40|75||||"39878370"|"68169062"
0|1|6||75|162|250||||"39878370"|"68169063"
15|37|45||5|40|75||||"39878371"|"68169064"
5|18|30||2|4|5||||"39878371"|"68169065"
0|4|6||75|162|250||||"39878371"|"68169066"
15|37|45||5|40|75||||"39878372"|"68169067"
5|18|30||2|4|5||||"39878372"|"68169068"
0|4|6||75|162|250||||"39878372"|"68169069"
2|10|15||2|4|5||||"39878373"|"68169070"
7|20|20||5|40|75||||"39878373"|"68169071"
0|0|6||75|162|250||||"39878373"|"68169072"
2|12|25||2|4|5||||"39878374"|"68169073"
10|25|40||5|40|75||||"39878374"|"68169074"
0|3|6||75|162|250||||"39878374"|"68169075"
2|10|25||2|4|5||||"39878375"|"68169076"
10|20|40||5|40|75||||"39878375"|"68169077"
0|1|6||75|162|250||||"39878375"|"68169078"
0|8|15||2|4|5||||"39878376"|"68169079"
5|15|25||5|40|75||||"39878376"|"68169080"
0|2|3||75|162|250||||"39878376"|"68169081"
0|0|2||250|425|600||||"39878376"|"68169082"
0|0|5||2|4|5||||"39878377"|"68169083"
0|0|3||5|40|75||||"39878377"|"68169084"
0|0|5||2|4|5||||"39878378"|"68169085"
0|0|3||5|40|75||||"39878378"|"68169086"
0|8|15||2|4|5||||"39878379"|"68169087"
5|15|25||5|40|75||||"39878379"|"68169088"
0|2|3||75|162|250||||"39878379"|"68169089"
0|0|2||250|425|600||||"39878379"|"68169090"
0|0|5||2|4|5||||"39878380"|"68169091"
0|0|3||5|40|75||||"39878380"|"68169092"
0|0|5||2|4|5||||"39878381"|"68169093"
0|0|3||5|40|75||||"39878381"|"68169094"
0|0|5||2|4|5||||"39878382"|"68169095"
0|0|3||5|40|75||||"39878382"|"68169096"
0|0|5||2|4|5||||"39878383"|"68169097"
0|0|3||5|40|75||||"39878383"|"68169098"
0|0|5||2|4|5||||"39878384"|"68169099"
0|0|3||5|40|75||||"39878384"|"68169100"
0|0|5||2|4|5||||"39878385"|"68169101"
0|0|3||5|40|75||||"39878385"|"68169102"
0|0|5||2|4|5||||"39878386"|"68169103"
0|0|3||5|40|75||||"39878386"|"68169104"
0|0|5||2|4|5||||"39878387"|"68169105"
0|0|3||5|40|75||||"39878387"|"68169106"
0|0|5||2|4|5||||"39878388"|"68169107"
0|0|3||5|40|75||||"39878388"|"68169108"
0|0|5||2|4|5||||"39878389"|"68169109"
0|0|3||5|40|75||||"39878389"|"68169110"
2|8|15||2|4|5||||"39878390"|"68169111"
7|15|25||5|40|75||||"39878390"|"68169112"
0|2|6||75|162|250||||"39878390"|"68169113"
0|0|5||2|4|5||||"39878391"|"68169114"
0|0|3||5|40|75||||"39878391"|"68169115"
0|0|5||2|4|5||||"39878392"|"68169116"
0|0|3||5|40|75||||"39878392"|"68169117"
0|0|5||2|4|5||||"39878393"|"68169118"
0|0|3||5|40|75||||"39878393"|"68169119"
0|0|3||2|4|5||||"39878394"|"68169120"
0|0|3||2|4|5||||"39878395"|"68169121"
0|0|3||2|4|5||||"39878396"|"68169122"
0|0|3||2|4|5||||"39878397"|"68169123"
0|0|3||2|4|5||||"39878398"|"68169124"
0|0|3||2|4|5||||"39878399"|"68169125"
0|0|3||2|4|5||||"39878400"|"68169126"
0|0|3||2|4|5||||"39878401"|"68169127"
0|0|3||2|4|5||||"39878402"|"68169128"
0|0|3||2|4|5||||"39878403"|"68169129"
0|5|8||2|4|5||||"39878404"|"68169130"
0|0|5||5|40|75||||"39878404"|"68169131"
0|0|3||75|162|250||||"39878404"|"68169132"
0|5|8||2|4|5||||"39878405"|"68169133"
0|0|5||5|40|75||||"39878405"|"68169134"
0|0|3||75|162|250||||"39878405"|"68169135"
0|5|15||2|4|5||||"39878406"|"68169136"
3|5|10||5|40|75||||"39878406"|"68169137"
0|0|3||75|162|250||||"39878406"|"68169138"
0|5|8||2|4|5||||"39878407"|"68169139"
0|0|5||5|40|75||||"39878407"|"68169140"
0|0|3||75|162|250||||"39878407"|"68169141"
0|5|15||2|4|5||||"39878408"|"68169142"
3|5|10||5|40|75||||"39878408"|"68169143"
0|0|3||75|162|250||||"39878408"|"68169144"
0|5|8||2|4|5||||"39878409"|"68169145"
0|0|5||5|40|75||||"39878409"|"68169146"
0|0|3||75|162|250||||"39878409"|"68169147"
0|5|15||2|4|5||||"39878410"|"68169148"
3|5|10||5|40|75||||"39878410"|"68169149"
0|0|3||75|162|250||||"39878410"|"68169150"
0|5|8||2|4|5||||"39878411"|"68169151"
0|0|5||5|40|75||||"39878411"|"68169152"
0|0|3||75|162|250||||"39878411"|"68169153"
0|5|8||2|4|5||||"39878412"|"68169154"
0|0|5||5|40|75||||"39878412"|"68169155"
0|0|3||75|162|250||||"39878412"|"68169156"
0|0|3||2|4|5||||"39878413"|"68169157"
0|0|3||2|4|5||||"39878414"|"68169158"
0|0|3||2|4|5||||"39878415"|"68169159"
0|0|3||2|4|5||||"39878416"|"68169160"
