0|0|0|15|31|46||"145431555"|"89618632"
15|31|46|30|49|76|"Wet"|"145431555"|"89618633"
30|49|76|183|183|183||"145431559"|"89618634"
0|0|0|15|31|46||"145431559"|"89618635"
15|31|46|30|49|76|"Wet"|"145431559"|"89618636"
30|49|76|183|183|183||"145431561"|"89618637"
0|0|0|15|31|46||"145431561"|"89618638"
15|31|46|30|49|76|"Wet"|"145431561"|"89618639"
30|49|76|183|183|183||"145431562"|"89618640"
0|0|0|15|31|46||"145431562"|"89618641"
15|31|46|30|49|76|"Wet"|"145431562"|"89618642"
30|49|76|183|183|183||"145431563"|"89618643"
0|0|0|15|31|46||"145431563"|"89618644"
15|31|46|30|49|76|"Wet"|"145431563"|"89618645"
30|49|76|183|183|183||"145431566"|"89618646"
0|0|0|15|31|46||"145431566"|"89618647"
15|31|46|30|49|76|"Wet"|"145431566"|"89618648"
30|49|76|183|183|183||"145431567"|"89618649"
0|0|0|15|31|46||"145431567"|"89618650"
15|31|46|30|49|76|"Wet"|"145431567"|"89618651"
0|0|0|46|54|61||"145431571"|"89618652"
46|54|61|183|183|183|"Wet"|"145431571"|"89618653"
0|0|0|46|54|61||"145431578"|"89618654"
46|54|61|183|183|183|"Wet"|"145431578"|"89618655"
0|0|0|46|54|61||"145431579"|"89618656"
46|54|61|183|183|183|"Wet"|"145431579"|"89618657"
0|0|0|91|137|183||"145431655"|"89618658"
91|137|183|183|183|183|"Wet"|"145431655"|"89618659"
0|0|0|91|137|183||"145431663"|"89618660"
91|137|183|183|183|183|"Wet"|"145431663"|"89618661"
0|0|0|91|137|183||"145431667"|"89618662"
91|137|183|183|183|183|"Wet"|"145431667"|"89618663"
0|0|0|91|137|183||"145431675"|"89618664"
91|137|183|183|183|183|"Wet"|"145431675"|"89618665"
30|49|73|183|183|183||"145431679"|"89618666"
0|0|0|15|31|46||"145431679"|"89618667"
15|31|46|30|49|73|"Wet"|"145431679"|"89618668"
30|49|73|183|183|183||"145431681"|"89618669"
0|0|0|15|31|46||"145431681"|"89618670"
15|31|46|30|49|73|"Wet"|"145431681"|"89618671"
30|49|73|183|183|183||"145431682"|"89618672"
0|0|0|15|31|46||"145431682"|"89618673"
15|31|46|30|49|73|"Wet"|"145431682"|"89618674"
30|49|73|183|183|183||"145431683"|"89618675"
0|0|0|15|31|46||"145431683"|"89618676"
15|31|46|30|49|73|"Wet"|"145431683"|"89618677"
30|49|73|183|183|183||"145431686"|"89618678"
0|0|0|15|31|46||"145431686"|"89618679"
15|31|46|30|49|73|"Wet"|"145431686"|"89618680"
30|49|73|183|183|183||"145431687"|"89618681"
0|0|0|15|31|46||"145431687"|"89618682"
15|31|46|30|49|73|"Wet"|"145431687"|"89618683"
30|49|73|183|183|183||"145431691"|"89618684"
0|0|0|15|31|46||"145431691"|"89618685"
15|31|46|30|49|73|"Wet"|"145431691"|"89618686"
30|49|73|183|183|183||"145431693"|"89618687"
0|0|0|15|31|46||"145431693"|"89618688"
15|31|46|30|49|73|"Wet"|"145431693"|"89618689"
30|49|73|183|183|183||"145431694"|"89618690"
0|0|0|15|31|46||"145431694"|"89618691"
15|31|46|30|49|73|"Wet"|"145431694"|"89618692"
30|49|73|183|183|183||"145431695"|"89618693"
0|0|0|15|31|46||"145431695"|"89618694"
15|31|46|30|49|73|"Wet"|"145431695"|"89618695"
30|49|73|183|183|183||"145431698"|"89618696"
0|0|0|15|31|46||"145431698"|"89618697"
15|31|46|30|49|73|"Wet"|"145431698"|"89618698"
30|49|73|183|183|183||"145431699"|"89618699"
0|0|0|15|31|46||"145431699"|"89618700"
15|31|46|30|49|73|"Wet"|"145431699"|"89618701"
0|0|0|46|54|61||"145431703"|"89618702"
46|54|61|183|183|183|"Wet"|"145431703"|"89618703"
0|0|0|46|54|61||"145431710"|"89618704"
46|54|61|183|183|183|"Wet"|"145431710"|"89618705"
0|0|0|46|54|61||"145431711"|"89618706"
46|54|61|183|183|183|"Wet"|"145431711"|"89618707"
0|0|0|46|54|61||"145431715"|"89618708"
46|54|61|183|183|183|"Wet"|"145431715"|"89618709"
0|0|0|46|54|61||"145431722"|"89618710"
46|54|61|183|183|183|"Wet"|"145431722"|"89618711"
0|0|0|46|54|61||"145431723"|"89618712"
