"t"|"39878759"|"14899397"
"e"|"39878763"|"14899398"
"p"|"39878765"|"14899401"
"t"|"39878766"|"14899402"
"e"|"39878770"|"14899404"
"t"|"39878771"|"14899405"
"t"|"39878773"|"14899406"
"t"|"39878774"|"14899407"
"i"|"39878776"|"14899408"
"e"|"39878778"|"14899414"
"t"|"39878780"|"14899411"
"x"|"39878781"|"14899412"
"t"|"39878781"|"14899413"
"t"|"39878793"|"14899409"
"i"|"39878796"|"14899410"
"p"|"39878798"|"14899478"
"t"|"39878799"|"14899479"
"g"|"39878799"|"14899480"
"g"|"39878800"|"14899481"
"t"|"39878803"|"14899484"
"x"|"39878804"|"14899485"
"t"|"39878804"|"14899486"
"e"|"39878808"|"14899487"
"p"|"39878809"|"14899482"
"t"|"39878810"|"14899483"
"i"|"39878813"|"14899497"
"e"|"39878816"|"14899493"
"t"|"39878817"|"14899494"
"t"|"39878819"|"14899495"
"t"|"39878820"|"14899496"
"e"|"39878823"|"14899501"
"w"|"39878824"|"14899502"
"w"|"39878825"|"14899503"
"e"|"39878828"|"14899506"
"w"|"39878831"|"14899504"
"w"|"39878832"|"14899505"
"e"|"39878833"|"14899500"
"w"|"39878836"|"14899498"
"w"|"39878837"|"14899499"
"p"|"39878839"|"14899510"
"w"|"39878840"|"14899511"
"w"|"39878841"|"14899512"
"p"|"39878843"|"14899513"
"w"|"39878845"|"14899514"
"w"|"39878846"|"14899516"
"x"|"39878847"|"14899515"
"x"|"39878848"|"14899517"
"p"|"39878851"|"14899507"
"w"|"39878852"|"14899508"
"w"|"39878853"|"14899509"
"x"|"39878855"|"14899448"
"g"|"39878855"|"14899449"
"g"|"39878857"|"14899450"
"p"|"39878858"|"14899447"
"p"|"39878860"|"14899356"
"w"|"39878861"|"14899357"
"g"|"39878862"|"14899359"
"x"|"39878863"|"14899358"
"x"|"39878864"|"14899360"
"w"|"39878865"|"14899452"
"x"|"39878866"|"14899455"
"x"|"39878867"|"14899454"
"p"|"39878869"|"14899453"
"w"|"39878871"|"14899451"
"p"|"39878873"|"14899351"
"w"|"39878874"|"14899352"
"g"|"39878875"|"14899354"
"x"|"39878876"|"14899353"
"x"|"39878877"|"14899355"
"x"|"39878878"|"14899458"
"g"|"39878878"|"14899459"
"g"|"39878880"|"14899456"
"p"|"39878881"|"14899457"
"w"|"39878882"|"14899460"
"x"|"39878883"|"14899461"
"x"|"39878884"|"14899463"
"p"|"39878886"|"14899462"
"w"|"39878888"|"14899464"
"w"|"39878891"|"14899437"
"w"|"39878892"|"14899438"
"x"|"39878893"|"14899436"
"w"|"39878896"|"14899524"
"w"|"39878897"|"14899525"
"e"|"39878900"|"14899526"
"p"|"39878901"|"14899365"
"w"|"39878902"|"14899366"
"g"|"39878903"|"14899368"
"x"|"39878904"|"14899367"
"x"|"39878905"|"14899369"
"p"|"39878907"|"14899380"
"w"|"39878909"|"14899381"
"w"|"39878910"|"14899383"
"x"|"39878911"|"14899382"
"x"|"39878912"|"14899384"
"p"|"39878914"|"14899521"
"w"|"39878915"|"14899522"
"w"|"39878916"|"14899523"
"w"|"39878919"|"14899445"
"x"|"39878920"|"14899446"
"p"|"39878921"|"14899443"
"w"|"39878924"|"14899444"
"p"|"39878925"|"14899390"
"w"|"39878927"|"14899391"
"w"|"39878928"|"14899393"
"x"|"39878929"|"14899392"
"x"|"39878930"|"14899394"
"p"|"39878933"|"14899370"
"w"|"39878934"|"14899371"
"g"|"39878935"|"14899372"
"x"|"39878936"|"14899373"
"x"|"39878937"|"14899374"
